<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.11.26	1.32877	1.33241	1.32837	1.32921	108724	97368976000	0
2015.11.27	1.32848	1.33758	1.32845	1.33669	110306	106653565000	9
2015.11.30	1.33668	1.33925	1.33119	1.33611	130302	125041302000	4
2015.12.01	1.33593	1.33965	1.33092	1.33556	153819	157185146000	6
2015.12.02	1.33580	1.34071	1.33077	1.33411	150457	151275685000	9
2015.12.03	1.33353	1.33998	1.32929	1.33540	169626	168405081000	9
2015.12.04	1.33501	1.34157	1.33172	1.33601	163565	161630781000	9
2015.12.07	1.33685	1.35233	1.33645	1.34971	125155	122621475000	9
2015.12.08	1.35017	1.36222	1.34956	1.35845	152267	147141550000	9
2015.12.09	1.35834	1.36196	1.35163	1.35779	159265	162539832000	9
2015.12.10	1.35767	1.36394	1.35317	1.36242	150434	150825946000	9
2015.12.11	1.36229	1.37576	1.36171	1.37544	128305	113891887000	9
2015.12.14	1.37146	1.37804	1.36765	1.37287	168729	158788714000	9
2015.12.15	1.37251	1.37657	1.36728	1.37333	151029	151273180000	0
2015.12.16	1.37314	1.38472	1.37278	1.37789	146074	133994262000	9
2015.12.17	1.37784	1.39862	1.37773	1.39364	141945	128127157000	0
2015.12.18	1.39337	1.40010	1.38541	1.39524	138229	124903104000	0
2015.12.21	1.39328	1.39933	1.39125	1.39569	125906	111544336000	0
2015.12.22	1.39537	1.39643	1.39155	1.39196	106855	103515734000	0
2015.12.23	1.39209	1.39365	1.38352	1.38538	103260	93055780000	0
2015.12.24	1.38452	1.38740	1.38176	1.38449	59824	51086292000	5
2015.12.28	1.38255	1.39152	1.38129	1.39039	79684	69479536000	0
2015.12.29	1.39008	1.39396	1.38155	1.38428	91921	77119017000	9
2015.12.30	1.38401	1.39268	1.38287	1.38779	105727	85266222000	0
2015.12.31	1.38745	1.39025	1.38222	1.38273	71676	63118927000	0
