<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.11.19	18:00:00	1.26406	1.26426	1.26286	1.26316	3418	0	0
2021.11.19	19:00:00	1.26315	1.26450	1.26259	1.26373	4080	0	0
2021.11.19	20:00:00	1.26372	1.26524	1.26337	1.26513	2664	0	0
2021.11.19	21:00:00	1.26516	1.26609	1.26432	1.26608	1959	0	0
2021.11.19	22:00:00	1.26609	1.26619	1.26466	1.26488	2068	0	0
2021.11.19	23:00:00	1.26491	1.26511	1.26422	1.26433	711	0	6
2021.11.22	00:00:00	1.26388	1.26441	1.26388	1.26409	333	0	36
2021.11.22	01:00:00	1.26409	1.26547	1.26402	1.26540	1666	0	6
2021.11.22	02:00:00	1.26541	1.26578	1.26472	1.26495	1890	0	0
2021.11.22	03:00:00	1.26495	1.26552	1.26419	1.26513	1764	0	0
2021.11.22	04:00:00	1.26511	1.26534	1.26454	1.26488	2316	0	0
2021.11.22	05:00:00	1.26487	1.26524	1.26424	1.26436	1333	0	0
2021.11.22	06:00:00	1.26436	1.26436	1.26374	1.26393	1748	0	0
2021.11.22	07:00:00	1.26393	1.26446	1.26393	1.26406	1129	0	0
2021.11.22	08:00:00	1.26407	1.26441	1.26372	1.26423	1376	0	0
2021.11.22	09:00:00	1.26424	1.26481	1.26363	1.26465	2381	0	0
2021.11.22	10:00:00	1.26465	1.26502	1.26327	1.26417	4197	0	0
2021.11.22	11:00:00	1.26421	1.26437	1.26304	1.26415	2700	0	0
2021.11.22	12:00:00	1.26415	1.26428	1.26332	1.26351	1833	0	0
2021.11.22	13:00:00	1.26351	1.26411	1.26281	1.26376	2328	0	0
2021.11.22	14:00:00	1.26376	1.26394	1.26309	1.26347	2077	0	0
2021.11.22	15:00:00	1.26347	1.26469	1.26332	1.26434	2836	0	0
2021.11.22	16:00:00	1.26439	1.26825	1.26436	1.26625	6800	0	0
