<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.05.04	12:00:00	0.77158	0.77200	0.77097	0.77170	1861	0	3
2021.05.04	13:00:00	0.77169	0.77208	0.77091	0.77196	1840	0	3
2021.05.04	14:00:00	0.77195	0.77224	0.76968	0.77065	2783	0	3
2021.05.04	15:00:00	0.77063	0.77138	0.76979	0.77104	2919	0	3
2021.05.04	16:00:00	0.77106	0.77223	0.77078	0.77093	3687	0	3
2021.05.04	17:00:00	0.77090	0.77161	0.77033	0.77071	5198	0	3
2021.05.04	18:00:00	0.77070	0.77100	0.76746	0.76880	5600	0	3
2021.05.04	19:00:00	0.76880	0.77033	0.76861	0.76962	2952	0	3
2021.05.04	20:00:00	0.76962	0.77063	0.76952	0.77041	2168	0	3
2021.05.04	21:00:00	0.77041	0.77112	0.77020	0.77073	1613	0	3
2021.05.04	22:00:00	0.77073	0.77116	0.77027	0.77113	1897	0	3
2021.05.04	23:00:00	0.77115	0.77149	0.77067	0.77067	1379	0	3
2021.05.05	00:00:00	0.77067	0.77126	0.76990	0.77112	516	0	6
2021.05.05	01:00:00	0.77119	0.77176	0.77084	0.77140	840	0	3
2021.05.05	02:00:00	0.77143	0.77146	0.77095	0.77131	1015	0	3
2021.05.05	03:00:00	0.77131	0.77288	0.77114	0.77259	2242	0	3
2021.05.05	04:00:00	0.77259	0.77333	0.77236	0.77329	1944	0	3
2021.05.05	05:00:00	0.77324	0.77371	0.77317	0.77322	2432	0	3
2021.05.05	06:00:00	0.77321	0.77381	0.77321	0.77348	1552	0	3
2021.05.05	07:00:00	0.77349	0.77355	0.77303	0.77316	1254	0	3
2021.05.05	08:00:00	0.77316	0.77333	0.77211	0.77250	1570	0	3
2021.05.05	09:00:00	0.77251	0.77273	0.77116	0.77148	2518	0	3
2021.05.05	10:00:00	0.77149	0.77202	0.77040	0.77180	3152	0	3
2021.05.05	11:00:00	0.77181	0.77264	0.77127	0.77202	2097	0	3
2021.05.05	12:00:00	0.77202	0.77255	0.77193	0.77236	1941	0	3
2021.05.05	13:00:00	0.77235	0.77410	0.77226	0.77367	2239	0	3
2021.05.05	14:00:00	0.77367	0.77418	0.77346	0.77354	1304	0	3
2021.05.05	15:00:00	0.77353	0.77440	0.77276	0.77376	2819	0	3
2021.05.05	16:00:00	0.77375	0.77419	0.77336	0.77367	3191	0	3
2021.05.05	17:00:00	0.77367	0.77545	0.77271	0.77499	4105	0	3
2021.05.05	18:00:00	0.77501	0.77531	0.77452	0.77486	1774	0	3
2021.05.05	19:00:00	0.77486	0.77505	0.77405	0.77409	972	0	3
2021.05.05	20:00:00	0.77410	0.77459	0.77403	0.77443	584	0	3
2021.05.05	21:00:00	0.77440	0.77464	0.77424	0.77450	741	0	3
2021.05.05	22:00:00	0.77450	0.77476	0.77388	0.77472	1177	0	3
2021.05.05	23:00:00	0.77472	0.77498	0.77444	0.77460	829	0	3
2021.05.06	00:00:00	0.77460	0.77475	0.77415	0.77450	321	0	2
2021.05.06	01:00:00	0.77450	0.77504	0.77441	0.77452	790	0	3
2021.05.06	02:00:00	0.77452	0.77539	0.77450	0.77509	1041	0	3
2021.05.06	03:00:00	0.77508	0.77533	0.77417	0.77420	1793	0	3
2021.05.06	04:00:00	0.77420	0.77577	0.77413	0.77554	2444	0	3
2021.05.06	05:00:00	0.77553	0.77563	0.77009	0.77168	3604	0	3
2021.05.06	06:00:00	0.77165	0.77254	0.77107	0.77231	2672	0	3
2021.05.06	07:00:00	0.77235	0.77280	0.77224	0.77243	1949	0	3
2021.05.06	08:00:00	0.77243	0.77407	0.77235	0.77397	1558	0	3
2021.05.06	09:00:00	0.77394	0.77482	0.77373	0.77455	2115	0	3
2021.05.06	10:00:00	0.77455	0.77557	0.77370	0.77396	2767	0	3
2021.05.06	11:00:00	0.77395	0.77458	0.77379	0.77454	1805	0	3
2021.05.06	12:00:00	0.77453	0.77534	0.77382	0.77506	2001	0	2
2021.05.06	13:00:00	0.77506	0.77541	0.77470	0.77474	1441	0	3
2021.05.06	14:00:00	0.77474	0.77582	0.77449	0.77540	2630	0	3
2021.05.06	15:00:00	0.77537	0.77607	0.77414	0.77432	2861	0	3
2021.05.06	16:00:00	0.77432	0.77664	0.77385	0.77558	4140	0	3
2021.05.06	17:00:00	0.77558	0.77685	0.77436	0.77653	3888	0	3
2021.05.06	18:00:00	0.77657	0.77754	0.77552	0.77666	2850	0	3
2021.05.06	19:00:00	0.77667	0.77760	0.77649	0.77724	1488	0	3
2021.05.06	20:00:00	0.77723	0.77754	0.77710	0.77738	995	0	3
2021.05.06	21:00:00	0.77738	0.77790	0.77718	0.77728	1478	0	3
2021.05.06	22:00:00	0.77729	0.77873	0.77723	0.77871	1528	0	3
2021.05.06	23:00:00	0.77873	0.77874	0.77799	0.77809	999	0	3
2021.05.07	00:00:00	0.77825	0.77852	0.77732	0.77801	454	0	3
2021.05.07	01:00:00	0.77801	0.77833	0.77793	0.77821	991	0	3
