<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.11.29	4624.2	4676.4	4621.4	4654.1	88789	0	2
2021.11.30	4666.1	4673.7	4561.5	4566.5	124502	0	2
2021.12.01	4593.0	4653.2	4509.8	4512.1	103407	0	2
2021.12.02	4515.7	4598.5	4509.8	4580.9	140764	0	0
2021.12.03	4573.0	4610.8	4495.8	4541.6	132463	0	2
2021.12.06	4552.3	4612.9	4534.3	4593.5	108615	0	2
2021.12.07	4593.7	4697.1	4588.9	4691.1	53552	0	1
2021.12.08	4693.0	4716.5	4676.5	4703.2	72346	0	1
2021.12.09	4702.2	4710.2	4669.4	4671.4	61555	0	8
2021.12.10	4676.9	4719.0	4669.1	4717.2	67521	0	2
2021.12.13	4723.1	4736.9	4671.4	4675.1	108891	0	1
2021.12.14	4674.7	4689.4	4609.2	4642.2	92057	0	2
2021.12.15	4637.9	4716.1	4615.1	4710.8	87240	0	0
2021.12.16	4723.0	4755.8	4654.1	4670.2	96961	0	0
2021.12.17	4665.3	4679.8	4602.0	4620.5	123132	0	8
2021.12.20	4610.6	4612.3	4532.1	4572.4	139012	0	2
2021.12.21	4587.6	4653.8	4577.6	4651.6	71893	0	8
2021.12.22	4649.9	4698.6	4634.4	4697.3	48541	0	2
2021.12.23	4701.6	4742.8	4695.8	4727.0	29593	0	2
2021.12.27	4732.7	4794.6	4724.7	4794.1	31170	0	0
2021.12.28	4790.6	4809.6	4782.3	4791.9	43930	0	0
2021.12.29	4796.2	4807.4	4781.7	4796.9	36057	0	5
2021.12.30	4790.8	4811.0	4778.5	4783.8	30046	0	5
2021.12.31	4785.5	4789.6	4762.3	4769.1	40233	0	1
