<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.10.09	1.30865	1.31838	1.30747	1.31401	64602	0	0
2017.10.10	1.31401	1.32257	1.31307	1.32029	76094	0	0
2017.10.11	1.32029	1.32345	1.31752	1.32222	70600	0	0
2017.10.12	1.32223	1.32902	1.31211	1.32601	94663	0	0
2017.10.13	1.32601	1.33376	1.32477	1.32775	92110	0	0
2017.10.16	1.32874	1.33115	1.32252	1.32486	67156	0	0
2017.10.17	1.32490	1.32873	1.31544	1.31888	83647	0	0
2017.10.18	1.31888	1.32113	1.31397	1.32047	83133	0	0
2017.10.19	1.32047	1.32284	1.31301	1.31552	87710	0	0
2017.10.20	1.31552	1.32005	1.30876	1.31848	93161	0	0
2017.10.23	1.31853	1.32271	1.31574	1.31965	68973	0	0
2017.10.24	1.31963	1.32277	1.31131	1.31255	76658	0	0
2017.10.25	1.31255	1.32714	1.31100	1.32541	92155	0	0
2017.10.26	1.32541	1.32792	1.31465	1.31591	75681	0	0
2017.10.27	1.31601	1.32626	1.30695	1.31281	78555	0	0
2017.10.30	1.31084	1.32150	1.31084	1.32074	59657	0	0
2017.10.31	1.32082	1.32884	1.31914	1.32823	64558	0	0
2017.11.01	1.32817	1.33206	1.32404	1.32425	76585	0	0
2017.11.02	1.32427	1.32988	1.30427	1.30571	85886	0	0
2017.11.03	1.30571	1.31312	1.30392	1.30740	75111	0	0
2017.11.06	1.30685	1.31746	1.30583	1.31693	65752	0	0
2017.11.07	1.31693	1.31776	1.31090	1.31636	71096	0	0
2017.11.08	1.31631	1.31757	1.30862	1.31109	63555	0	0
2017.11.09	1.31109	1.31653	1.30849	1.31438	79689	0	0
2017.11.10	1.31438	1.32292	1.31123	1.31891	72998	0	0
2017.11.13	1.31651	1.31789	1.30618	1.31143	71784	0	0
2017.11.14	1.31143	1.31870	1.30735	1.31647	73936	0	0
2017.11.15	1.31647	1.32133	1.31301	1.31684	99707	0	0
2017.11.16	1.31687	1.32075	1.31350	1.31932	86231	0	0
2017.11.17	1.31932	1.32602	1.31694	1.32132	91924	0	0
2017.11.20	1.32148	1.32792	1.31857	1.32331	84159	0	0
2017.11.21	1.32331	1.32672	1.32089	1.32368	61529	0	0
2017.11.22	1.32368	1.33291	1.32124	1.33217	61449	0	0
2017.11.23	1.33217	1.33367	1.32842	1.33017	58764	0	0
2017.11.24	1.33017	1.33600	1.32782	1.33285	63935	0	0
2017.11.27	1.33208	1.33830	1.33098	1.33155	59984	0	0
2017.11.28	1.33150	1.33872	1.32208	1.33357	87716	0	0
2017.11.29	1.33357	1.34481	1.33216	1.34078	86158	0	0
2017.11.30	1.34078	1.35487	1.34056	1.35237	116479	0	0
2017.12.01	1.35237	1.35492	1.34442	1.34729	129123	0	0
2017.12.04	1.34319	1.35384	1.34121	1.34792	123046	0	0
2017.12.05	1.34792	1.34820	1.33703	1.34406	119714	0	0
2017.12.06	1.34406	1.34429	1.33576	1.33882	106778	0	0
2017.12.07	1.33882	1.34851	1.33199	1.34703	110766	0	0
2017.12.08	1.34703	1.35202	1.33556	1.33922	125168	0	0
2017.12.11	1.33801	1.34310	1.33303	1.33371	103338	0	0
2017.12.12	1.33371	1.33802	1.33020	1.33170	108125	0	0
2017.12.13	1.33170	1.34275	1.33114	1.34192	122592	0	0
2017.12.14	1.34192	1.34660	1.32851	1.34273	141934	0	0
2017.12.15	1.34263	1.34472	1.33012	1.33175	132134	0	0
2017.12.18	1.33074	1.34184	1.33074	1.33827	139733	0	2
2017.12.19	1.33827	1.34024	1.33306	1.33845	140942	0	2
2017.12.20	1.33845	1.34204	1.33718	1.33748	132416	0	2
2017.12.21	1.33736	1.33873	1.33316	1.33862	128772	0	2
2017.12.22	1.33862	1.33974	1.33463	1.33584	121526	0	2
2017.12.26	1.33722	1.33888	1.33473	1.33740	51536	0	2
2017.12.27	1.33740	1.34296	1.33673	1.33937	114325	0	2
2017.12.28	1.33937	1.34564	1.33932	1.34258	111449	0	2
2017.12.29	1.34260	1.35439	1.34260	1.35078	130232	0	2
