<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.02.11	1.33154	1.33199	1.32762	1.32851	24338	0	2
2020.02.12	1.32853	1.32955	1.32353	1.32490	28133	0	2
2020.02.13	1.32481	1.32711	1.32400	1.32667	30586	0	2
2020.02.14	1.32662	1.32689	1.32354	1.32513	22440	0	2
2020.02.17	1.32486	1.32508	1.32248	1.32324	16041	0	2
2020.02.18	1.32300	1.32782	1.32297	1.32592	25059	0	2
2020.02.19	1.32579	1.32608	1.32148	1.32182	26854	0	2
2020.02.20	1.32181	1.32684	1.32115	1.32584	29727	0	2
2020.02.21	1.32559	1.32681	1.32018	1.32238	33053	0	2
2020.02.24	1.32503	1.33074	1.32425	1.32926	39131	0	2
2020.02.25	1.32925	1.33055	1.32669	1.32772	41444	0	2
2020.02.26	1.32764	1.33346	1.32709	1.33305	51819	0	2
2020.02.27	1.33305	1.33936	1.33162	1.33886	53884	0	0
2020.02.28	1.33887	1.34642	1.33777	1.33961	82573	0	0
2020.03.02	1.34345	1.34376	1.33148	1.33260	72011	0	0
2020.03.03	1.33244	1.33909	1.33184	1.33832	67194	0	0
2020.03.04	1.33808	1.34312	1.33280	1.33850	47544	0	0
2020.03.05	1.33841	1.34383	1.33820	1.34101	41660	0	0
2020.03.06	1.34110	1.34393	1.33792	1.34222	65070	0	0
2020.03.09	1.35879	1.37593	1.35165	1.36921	135075	0	0
2020.03.10	1.36921	1.37953	1.36080	1.37245	125877	0	18
2020.03.11	1.37245	1.37941	1.36804	1.37789	96509	0	1
2020.03.12	1.37812	1.39607	1.37069	1.39161	101352	0	1
2020.03.13	1.39158	1.39948	1.37813	1.38032	115688	0	0
2020.03.16	1.37416	1.40193	1.37278	1.39974	140757	0	0
2020.03.17	1.39974	1.42760	1.39603	1.42050	103463	0	0
2020.03.18	1.42050	1.46500	1.41663	1.45097	115555	0	0
2020.03.19	1.45097	1.46674	1.44198	1.45007	153823	0	0
2020.03.20	1.45009	1.45347	1.41489	1.43333	155550	0	0
2020.03.23	1.43495	1.45605	1.43355	1.44962	177557	0	0
2020.03.24	1.44973	1.45312	1.43745	1.44645	136579	0	0
2020.03.25	1.44645	1.44820	1.41775	1.41867	126955	0	0
2020.03.26	1.41882	1.42756	1.40077	1.40452	108842	0	0
2020.03.27	1.40449	1.41538	1.39210	1.39998	113514	0	0
2020.03.30	1.40152	1.41834	1.40002	1.41640	104280	0	0
2020.03.31	1.41643	1.43489	1.40108	1.40595	121533	0	0
2020.04.01	1.40595	1.42714	1.40495	1.41871	107175	0	0
2020.04.02	1.41872	1.42979	1.40785	1.41347	101085	0	0
2020.04.03	1.41354	1.42238	1.40940	1.42031	87611	0	0
2020.04.06	1.42220	1.42610	1.40831	1.41086	95358	0	0
2020.04.07	1.41086	1.41435	1.39448	1.39915	109314	0	0
2020.04.08	1.39915	1.40811	1.39779	1.40074	86417	0	0
2020.04.09	1.40128	1.40774	1.39306	1.39724	106571	0	0
2020.04.10	1.39725	1.40083	1.39438	1.39512	22420	0	0
2020.04.13	1.39245	1.40001	1.38551	1.39027	113684	0	0
2020.04.14	1.39018	1.39248	1.38623	1.38805	121414	0	0
2020.04.15	1.38805	1.41320	1.38759	1.41136	143018	0	0
2020.04.16	1.41130	1.41822	1.40626	1.40803	149177	0	0
2020.04.17	1.40794	1.41175	1.40044	1.40084	135308	0	0
2020.04.20	1.40131	1.41500	1.40126	1.41459	134738	0	0
2020.04.21	1.41456	1.42648	1.41130	1.42091	219793	0	0
2020.04.22	1.42090	1.42373	1.41147	1.41593	153138	0	0
2020.04.23	1.41592	1.41980	1.39997	1.40722	143148	0	0
