<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.12.04	1.21447	1.21773	1.21100	1.21201	76974	0	0
2020.12.07	1.21299	1.21664	1.20787	1.21091	77841	0	0
2020.12.08	1.21091	1.21340	1.20956	1.21022	71978	0	0
2020.12.09	1.21022	1.21474	1.20585	1.20802	72315	0	0
2020.12.10	1.20789	1.21588	1.20738	1.21398	85474	0	0
2020.12.11	1.21361	1.21628	1.21054	1.21125	71031	0	0
2020.12.14	1.21366	1.21766	1.21156	1.21432	65850	0	0
2020.12.15	1.21432	1.21687	1.21214	1.21505	65615	0	0
2020.12.16	1.21489	1.22124	1.21249	1.21984	76468	0	0
2020.12.17	1.21985	1.22729	1.21897	1.22684	65915	0	0
2020.12.18	1.22676	1.22719	1.22256	1.22542	58548	0	0
2020.12.21	1.22166	1.22528	1.21296	1.22424	103141	0	0
2020.12.22	1.22434	1.22573	1.21520	1.21616	79150	0	0
2020.12.23	1.21618	1.22212	1.21540	1.21860	79543	0	0
2020.12.24	1.21857	1.22157	1.21774	1.21808	47758	0	0
2020.12.28	1.21696	1.22506	1.21696	1.22160	65208	0	0
2020.12.29	1.22160	1.22749	1.22070	1.22482	56037	0	0
2020.12.30	1.22471	1.23099	1.22470	1.22961	66896	0	0
2020.12.31	1.22963	1.23093	1.22127	1.22155	58559	0	0
2021.01.04	1.22395	1.23098	1.22280	1.22473	85620	0	0
2021.01.05	1.22466	1.23056	1.22432	1.22965	75380	0	0
2021.01.06	1.22968	1.23494	1.22657	1.23252	118259	0	0
2021.01.07	1.23256	1.23441	1.22452	1.22710	84749	0	0
2021.01.08	1.22713	1.22845	1.21932	1.22218	100138	0	0
2021.01.11	1.22116	1.22285	1.21323	1.21497	79581	0	0
2021.01.12	1.21498	1.22097	1.21372	1.22062	70628	0	0
2021.01.13	1.22064	1.22229	1.21399	1.21568	70247	0	0
2021.01.14	1.21568	1.21784	1.21112	1.21540	82002	0	0
2021.01.15	1.21537	1.21625	1.20750	1.20766	71372	0	0
2021.01.18	1.20813	1.20867	1.20536	1.20757	51965	0	0
2021.01.19	1.20768	1.21449	1.20739	1.21284	59302	0	0
2021.01.20	1.21281	1.21582	1.20767	1.21046	63393	0	0
2021.01.21	1.21043	1.21732	1.21022	1.21640	65018	0	0
2021.01.22	1.21586	1.21894	1.21515	1.21704	57094	0	0
2021.01.25	1.21704	1.21833	1.21160	1.21413	54371	0	0
2021.01.26	1.21371	1.21760	1.21078	1.21592	51913	0	0
2021.01.27	1.21598	1.21696	1.20586	1.21096	74814	0	0
2021.01.28	1.21086	1.21421	1.20805	1.21210	76561	0	0
2021.01.29	1.21209	1.21558	1.20944	1.21353	75639	0	0
2021.02.01	1.21301	1.21364	1.20562	1.20594	63743	0	0
2021.02.02	1.20594	1.20876	1.20117	1.20428	58989	0	0
2021.02.03	1.20423	1.20500	1.20042	1.20351	49377	0	0
2021.02.04	1.20349	1.20428	1.19574	1.19620	51807	0	0
2021.02.05	1.19618	1.20498	1.19522	1.20492	67841	0	0
2021.02.08	1.20426	1.20661	1.20197	1.20493	59895	0	0
2021.02.09	1.20493	1.21221	1.20472	1.21174	64758	0	0
2021.02.10	1.21173	1.21440	1.21088	1.21172	48674	0	0
2021.02.11	1.21172	1.21493	1.21135	1.21303	46803	0	0
2021.02.12	1.21303	1.21349	1.20815	1.21189	55276	0	1
2021.02.15	1.21240	1.21452	1.21167	1.21274	39844	0	0
