<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.07.22	20:00:00	0.91973	0.92015	0.91929	0.91986	1371	0	1
2021.07.22	21:00:00	0.91985	0.91987	0.91887	0.91899	1296	0	1
2021.07.22	22:00:00	0.91900	0.91919	0.91860	0.91918	775	0	1
2021.07.22	23:00:00	0.91920	0.91948	0.91884	0.91884	769	0	1
2021.07.23	00:00:00	0.91882	0.91943	0.91866	0.91921	1104	0	20
2021.07.23	01:00:00	0.91920	0.91928	0.91878	0.91902	431	0	5
2021.07.23	02:00:00	0.91903	0.91925	0.91886	0.91910	245	0	4
2021.07.23	03:00:00	0.91910	0.91915	0.91871	0.91880	247	0	2
2021.07.23	04:00:00	0.91880	0.91930	0.91862	0.91930	298	0	1
2021.07.23	05:00:00	0.91929	0.91974	0.91928	0.91962	382	0	2
2021.07.23	06:00:00	0.91962	0.92006	0.91931	0.91996	455	0	1
2021.07.23	07:00:00	0.91996	0.92003	0.91986	0.91994	460	0	2
2021.07.23	08:00:00	0.91993	0.92040	0.91977	0.92036	273	0	1
2021.07.23	09:00:00	0.92036	0.92055	0.91986	0.91996	1065	0	1
2021.07.23	10:00:00	0.91997	0.92079	0.91900	0.91928	2337	0	1
2021.07.23	11:00:00	0.91928	0.92047	0.91897	0.92047	2101	0	1
2021.07.23	12:00:00	0.92047	0.92128	0.91987	0.92072	2351	0	1
2021.07.23	13:00:00	0.92072	0.92162	0.92060	0.92133	2630	0	1
2021.07.23	14:00:00	0.92131	0.92219	0.92106	0.92137	2460	0	1
2021.07.23	15:00:00	0.92137	0.92137	0.91986	0.91996	2459	0	1
2021.07.23	16:00:00	0.91993	0.92089	0.91963	0.92058	3233	0	1
2021.07.23	17:00:00	0.92057	0.92159	0.92028	0.92071	2799	0	1
2021.07.23	18:00:00	0.92072	0.92123	0.92027	0.92118	1948	0	1
2021.07.23	19:00:00	0.92118	0.92118	0.92041	0.92053	1596	0	1
2021.07.23	20:00:00	0.92053	0.92053	0.91992	0.92023	601	0	1
2021.07.23	21:00:00	0.92023	0.92036	0.92003	0.92022	483	0	1
2021.07.23	22:00:00	0.92022	0.92023	0.91957	0.91969	657	0	1
2021.07.23	23:00:00	0.91969	0.91991	0.91934	0.91971	415	0	3
2021.07.26	00:00:00	0.91854	0.91995	0.91854	0.91980	309	0	40
2021.07.26	01:00:00	0.91978	0.92021	0.91941	0.91946	566	0	8
2021.07.26	02:00:00	0.91946	0.91973	0.91946	0.91955	416	0	3
2021.07.26	03:00:00	0.91955	0.92024	0.91950	0.92001	634	0	1
2021.07.26	04:00:00	0.92001	0.92002	0.91954	0.91954	918	0	1
2021.07.26	05:00:00	0.91954	0.91954	0.91900	0.91917	829	0	1
2021.07.26	06:00:00	0.91916	0.91930	0.91876	0.91882	521	0	1
2021.07.26	07:00:00	0.91878	0.91893	0.91859	0.91869	485	0	1
2021.07.26	08:00:00	0.91869	0.91885	0.91832	0.91857	638	0	1
2021.07.26	09:00:00	0.91860	0.91911	0.91833	0.91904	1736	0	1
2021.07.26	10:00:00	0.91905	0.91909	0.91661	0.91800	3008	0	1
2021.07.26	11:00:00	0.91802	0.91935	0.91784	0.91825	2944	0	1
2021.07.26	12:00:00	0.91825	0.91854	0.91738	0.91759	2290	0	1
2021.07.26	13:00:00	0.91760	0.91816	0.91740	0.91808	2003	0	1
2021.07.26	14:00:00	0.91808	0.91826	0.91753	0.91804	1830	0	1
2021.07.26	15:00:00	0.91803	0.91946	0.91795	0.91924	2620	0	1
2021.07.26	16:00:00	0.91925	0.91950	0.91657	0.91694	3296	0	1
2021.07.26	17:00:00	0.91695	0.91761	0.91581	0.91616	3567	0	1
2021.07.26	18:00:00	0.91617	0.91631	0.91534	0.91576	2098	0	1
2021.07.26	19:00:00	0.91578	0.91591	0.91542	0.91544	1136	0	1
2021.07.26	20:00:00	0.91544	0.91554	0.91486	0.91521	848	0	1
2021.07.26	21:00:00	0.91523	0.91610	0.91511	0.91608	666	0	1
2021.07.26	22:00:00	0.91608	0.91609	0.91564	0.91571	684	0	1
2021.07.26	23:00:00	0.91570	0.91579	0.91544	0.91564	621	0	1
2021.07.27	00:00:00	0.91574	0.91605	0.91497	0.91545	1577	0	32
2021.07.27	01:00:00	0.91539	0.91593	0.91519	0.91591	328	0	3
2021.07.27	02:00:00	0.91589	0.91592	0.91545	0.91556	534	0	5
2021.07.27	03:00:00	0.91556	0.91566	0.91473	0.91515	840	0	1
2021.07.27	04:00:00	0.91521	0.91594	0.91517	0.91565	1714	0	1
2021.07.27	05:00:00	0.91565	0.91589	0.91553	0.91565	1530	0	1
2021.07.27	06:00:00	0.91566	0.91601	0.91566	0.91573	1376	0	1
2021.07.27	07:00:00	0.91575	0.91625	0.91561	0.91590	1354	0	1
2021.07.27	08:00:00	0.91589	0.91630	0.91586	0.91612	1126	0	1
2021.07.27	09:00:00	0.91611	0.91662	0.91585	0.91657	1489	0	1
2021.07.27	10:00:00	0.91657	0.91752	0.91632	0.91706	3323	0	1
2021.07.27	11:00:00	0.91706	0.91810	0.91705	0.91718	2688	0	1
2021.07.27	12:00:00	0.91719	0.91861	0.91665	0.91824	2557	0	1
2021.07.27	13:00:00	0.91824	0.91861	0.91694	0.91707	1775	0	1
