<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.08.31	02:00:00	4533.7	4533.9	4530.2	4530.9	246	0	7
2021.08.31	03:00:00	4530.9	4532.2	4529.4	4529.9	877	0	7
2021.08.31	04:00:00	4530.2	4531.4	4529.2	4529.4	772	0	7
2021.08.31	05:00:00	4529.4	4530.4	4528.7	4529.9	510	0	7
2021.08.31	06:00:00	4529.9	4535.2	4529.7	4534.2	476	0	7
2021.08.31	07:00:00	4534.2	4541.2	4533.7	4540.7	479	0	7
2021.08.31	08:00:00	4540.7	4543.7	4539.9	4543.4	799	0	7
2021.08.31	09:00:00	4543.4	4545.7	4542.7	4543.2	655	0	7
2021.08.31	10:00:00	4543.2	4543.7	4540.4	4540.7	1279	0	7
2021.08.31	11:00:00	4540.7	4541.7	4538.4	4539.4	884	0	7
2021.08.31	12:00:00	4539.4	4540.4	4536.2	4536.7	665	0	7
2021.08.31	13:00:00	4536.9	4537.7	4526.0	4526.9	1135	0	7
2021.08.31	14:00:00	4526.9	4531.9	4525.4	4527.4	1706	0	7
2021.08.31	15:00:00	4527.4	4527.9	4519.7	4525.2	865	0	7
2021.08.31	16:00:00	4525.2	4530.2	4516.4	4518.4	2530	0	7
2021.08.31	17:00:00	4518.4	4528.2	4517.4	4527.2	3407	0	7
2021.08.31	18:00:00	4527.4	4531.9	4523.9	4530.4	1617	0	7
2021.08.31	19:00:00	4530.7	4531.7	4528.4	4529.9	1065	0	7
2021.08.31	20:00:00	4529.9	4530.2	4521.2	4525.7	1141	0	7
2021.08.31	21:00:00	4525.9	4526.2	4520.7	4525.7	1052	0	7
2021.08.31	22:00:00	4525.9	4527.4	4519.2	4524.2	1902	0	7
2021.09.01	01:00:00	4529.4	4530.1	4529.1	4529.9	73	0	7
2021.09.01	02:00:00	4529.9	4531.6	4528.9	4531.6	327	0	7
2021.09.01	03:00:00	4531.6	4532.6	4527.1	4528.1	1054	0	7
2021.09.01	04:00:00	4528.4	4532.6	4527.6	4532.4	653	0	7
2021.09.01	05:00:00	4532.4	4535.9	4532.4	4535.9	612	0	7
2021.09.01	06:00:00	4535.9	4537.4	4535.1	4535.4	412	0	7
2021.09.01	07:00:00	4535.4	4536.9	4535.1	4535.4	392	0	7
2021.09.01	08:00:00	4535.4	4539.1	4535.4	4537.6	396	0	7
2021.09.01	09:00:00	4537.6	4541.4	4537.6	4541.4	326	0	7
2021.09.01	10:00:00	4541.1	4543.1	4540.6	4541.9	638	0	7
2021.09.01	11:00:00	4542.0	4542.9	4540.1	4540.6	486	0	7
2021.09.01	12:00:00	4540.6	4540.9	4537.1	4537.4	550	0	7
2021.09.01	13:00:00	4537.4	4540.1	4536.6	4539.9	397	0	7
2021.09.01	14:00:00	4539.9	4540.6	4537.4	4539.9	463	0	7
2021.09.01	15:00:00	4539.9	4542.4	4537.6	4537.9	445	0	7
2021.09.01	16:00:00	4537.6	4538.1	4525.1	4526.9	2177	0	7
2021.09.01	17:00:00	4526.9	4533.1	4526.8	4532.9	2473	0	7
2021.09.01	18:00:00	4532.9	4533.6	4528.1	4530.6	1378	0	7
2021.09.01	19:00:00	4530.4	4536.9	4530.4	4536.6	795	0	7
2021.09.01	20:00:00	4536.6	4538.1	4535.4	4537.1	495	0	7
2021.09.01	21:00:00	4537.1	4537.4	4529.4	4530.1	822	0	7
2021.09.01	22:00:00	4530.4	4531.4	4522.6	4525.4	1845	0	7
2021.09.02	01:00:00	4525.9	4526.7	4524.7	4525.4	78	0	7
2021.09.02	02:00:00	4525.4	4526.4	4524.7	4525.9	324	0	7
2021.09.02	03:00:00	4525.9	4528.7	4518.7	4520.7	814	0	7
2021.09.02	04:00:00	4520.4	4523.9	4519.7	4521.7	632	0	7
2021.09.02	05:00:00	4521.7	4523.2	4520.4	4520.4	576	0	7
2021.09.02	06:00:00	4520.4	4522.2	4519.4	4521.4	521	0	7
2021.09.02	07:00:00	4521.4	4522.4	4520.9	4521.9	269	0	7
2021.09.02	08:00:00	4521.9	4524.4	4520.9	4523.2	585	0	7
2021.09.02	09:00:00	4523.2	4527.2	4522.4	4526.7	469	0	7
2021.09.02	10:00:00	4526.7	4530.2	4525.7	4530.2	904	0	7
2021.09.02	11:00:00	4530.2	4534.7	4530.2	4533.4	668	0	7
2021.09.02	12:00:00	4533.7	4534.2	4530.7	4531.7	485	0	7
2021.09.02	13:00:00	4531.7	4532.7	4530.4	4531.7	436	0	7
2021.09.02	14:00:00	4531.7	4533.2	4530.7	4532.4	236	0	7
2021.09.02	15:00:00	4532.4	4536.9	4531.9	4536.4	333	0	7
2021.09.02	16:00:00	4536.7	4546.4	4535.4	4540.1	1658	0	7
2021.09.02	17:00:00	4540.2	4543.2	4536.4	4540.7	1985	0	7
2021.09.02	18:00:00	4540.9	4543.7	4538.9	4540.9	988	0	7
2021.09.02	19:00:00	4540.9	4541.4	4536.9	4540.2	756	0	7
2021.09.02	20:00:00	4540.2	4540.7	4528.7	4529.9	1122	0	6
2021.09.02	21:00:00	4529.7	4534.2	4525.4	4533.4	1673	0	7
2021.09.02	22:00:00	4533.7	4538.7	4527.7	4538.4	2003	0	7
2021.09.03	01:00:00	4539.3	4540.1	4539.1	4539.3	94	0	7
2021.09.03	02:00:00	4539.3	4539.6	4537.1	4537.3	331	0	7
2021.09.03	03:00:00	4537.3	4541.6	4537.1	4540.6	836	0	7
2021.09.03	04:00:00	4540.6	4540.8	4537.3	4538.8	948	0	7
2021.09.03	05:00:00	4539.1	4547.1	4538.6	4546.8	1141	0	7
2021.09.03	06:00:00	4546.8	4548.1	4544.1	4545.6	1016	0	7
2021.09.03	07:00:00	4545.6	4547.6	4545.3	4546.8	437	0	7
2021.09.03	08:00:00	4546.8	4548.1	4545.3	4546.8	659	0	7
2021.09.03	09:00:00	4546.8	4547.1	4543.3	4545.1	579	0	7
2021.09.03	10:00:00	4545.1	4546.1	4541.3	4545.8	1579	0	2
2021.09.03	11:00:00	4545.8	4546.3	4544.3	4544.6	711	0	7
2021.09.03	12:00:00	4544.6	4545.3	4543.8	4544.6	651	0	7
2021.09.03	13:00:00	4544.3	4546.8	4544.1	4546.1	397	0	7
2021.09.03	14:00:00	4546.1	4546.3	4543.3	4543.6	225	0	7
2021.09.03	15:00:00	4543.8	4548.1	4531.6	4540.3	774	0	7
2021.09.03	16:00:00	4540.6	4543.1	4521.8	4530.3	5367	0	2
2021.09.03	17:00:00	4530.7	4536.1	4527.3	4531.6	3301	0	7
2021.09.03	18:00:00	4531.3	4536.6	4529.8	4531.8	1633	0	7
2021.09.03	19:00:00	4531.8	4534.8	4531.1	4533.1	970	0	7
2021.09.03	20:00:00	4533.3	4540.6	4533.1	4540.1	655	0	7
2021.09.03	21:00:00	4540.3	4540.6	4538.1	4539.8	744	0	7
2021.09.03	22:00:00	4539.6	4542.3	4535.1	4537.1	1166	0	3
2021.09.06	01:00:00	4533.6	4534.3	4533.1	4533.8	116	0	7
2021.09.06	02:00:00	4533.8	4534.3	4530.3	4530.6	570	0	7
2021.09.06	03:00:00	4530.6	4530.8	4526.3	4528.8	1311	0	1
2021.09.06	04:00:00	4528.8	4534.1	4528.6	4531.8	1446	0	7
2021.09.06	05:00:00	4532.1	4533.6	4529.6	4532.1	1214	0	7
2021.09.06	06:00:00	4532.1	4535.8	4531.3	4535.6	511	0	3
2021.09.06	07:00:00	4535.6	4536.8	4534.8	4535.6	209	0	3
2021.09.06	08:00:00	4535.6	4539.1	4534.1	4538.6	532	0	7
2021.09.06	09:00:00	4538.6	4543.3	4538.3	4541.3	632	0	7
2021.09.06	10:00:00	4541.3	4546.3	4540.8	4544.3	2095	0	7
2021.09.06	11:00:00	4544.3	4546.6	4544.1	4546.3	670	0	7
2021.09.06	12:00:00	4546.3	4547.1	4544.8	4545.6	503	0	7
2021.09.06	13:00:00	4545.6	4548.1	4545.1	4545.8	634	0	7
2021.09.06	14:00:00	4545.8	4547.6	4545.6	4546.6	301	0	7
2021.09.06	15:00:00	4546.6	4547.6	4545.6	4546.1	352	0	7
2021.09.06	16:00:00	4546.1	4550.3	4545.3	4550.1	288	0	7
2021.09.06	17:00:00	4550.3	4550.6	4548.6	4549.1	173	0	8
2021.09.06	18:00:00	4549.1	4549.1	4546.6	4546.8	148	0	8
2021.09.06	19:00:00	4547.1	4547.8	4545.3	4547.0	275	0	7
2021.09.06	20:00:00	4546.9	4546.9	4546.9	4546.9	1	0	9
2021.09.06	21:00:00	4546.9	4546.9	4546.9	4546.9	1	0	9
2021.09.07	01:00:00	4544.0	4544.2	4543.2	4543.2	83	0	7
2021.09.07	02:00:00	4543.2	4544.7	4541.2	4541.5	306	0	7
2021.09.07	03:00:00	4541.5	4543.2	4540.0	4540.5	888	0	7
2021.09.07	04:00:00	4540.5	4541.2	4539.0	4540.7	1020	0	7
2021.09.07	05:00:00	4540.7	4543.2	4540.5	4543.0	489	0	7
2021.09.07	06:00:00	4543.0	4543.2	4540.5	4541.5	429	0	7
2021.09.07	07:00:00	4541.5	4542.7	4540.0	4541.0	298	0	7
2021.09.07	08:00:00	4541.0	4542.7	4540.0	4541.5	575	0	7
2021.09.07	09:00:00	4541.5	4543.2	4540.7	4542.0	772	0	7
2021.09.07	10:00:00	4542.0	4542.5	4539.5	4541.7	1446	0	7
2021.09.07	11:00:00	4541.7	4542.0	4534.7	4539.7	2017	0	7
2021.09.07	12:00:00	4539.7	4540.0	4531.7	4535.5	1943	0	1
2021.09.07	13:00:00	4535.5	4537.5	4534.0	4536.2	1137	0	7
2021.09.07	14:00:00	4536.2	4540.5	4536.0	4539.2	576	0	7
2021.09.07	15:00:00	4539.2	4540.2	4535.0	4536.2	409	0	7
2021.09.07	16:00:00	4536.2	4537.0	4519.2	4523.5	1932	0	7
2021.09.07	17:00:00	4523.5	4524.2	4513.4	4522.7	2341	0	6
2021.09.07	18:00:00	4522.5	4523.0	4513.7	4519.0	1477	0	7
2021.09.07	19:00:00	4518.7	4528.2	4518.2	4527.7	1180	0	7
2021.09.07	20:00:00	4528.0	4530.0	4526.5	4529.2	559	0	7
2021.09.07	21:00:00	4529.2	4529.5	4523.2	4527.2	859	0	7
2021.09.07	22:00:00	4526.9	4528.9	4520.7	4521.7	1357	0	7
2021.09.08	01:00:00	4520.8	4521.3	4519.6	4520.3	84	0	7
2021.09.08	02:00:00	4520.3	4520.8	4515.8	4516.8	369	0	1
2021.09.08	03:00:00	4516.8	4524.8	4516.6	4524.6	816	0	7
